result_file,nb_monte_carlo,max_iterations,nbframes_stop,alpha,alpha_max,alpha_min,alpha_step,frames_tested,frames_decoded_clean,frames_baseline_only_decoded,frames_ml_needed,frames_ml_escaped,frames_ml_no_escape,frames_ml_invoked_decoded_clean,ml_escape_effectiveness_pct,stagnation_events,ml_calls,ml_escapes
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.035000,0.070000,0.005000,0.005000,5996,5896,4910,1086,1086,0,986,100.000000,454,13721,7811
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.030000,0.070000,0.005000,0.005000,17237,17137,15697,1540,1540,0,1440,100.000000,702,15819,8726
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.025000,0.070000,0.005000,0.005000,72737,72637,70142,2595,2593,2,2495,99.922929,668,20409,11429
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.020000,0.070000,0.005000,0.005000,285486,285386,282314,3172,3171,1,3072,99.968474,717,19140,11096
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.015000,0.070000,0.005000,0.005000,1000000,999944,997599,2401,2397,4,2345,99.833403,258,11353,6472
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.070000,0.070000,0.005000,0.005000,107,7,2,105,105,0,5,100.000000,221,5512,2814
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.070000,0.070000,0.005000,0.005000,106,6,2,104,104,0,4,100.000000,186,4126,3210
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.065000,0.070000,0.005000,0.005000,123,23,6,117,117,0,17,100.000000,188,4341,3343
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.060000,0.070000,0.005000,0.005000,148,48,10,138,138,0,38,100.000000,176,4986,3626
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.055000,0.070000,0.005000,0.005000,235,135,55,180,180,0,80,100.000000,195,5554,4029
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.050000,0.070000,0.005000,0.005000,382,282,139,243,243,0,143,100.000000,232,6413,4566
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.045000,0.070000,0.005000,0.005000,759,659,393,366,366,0,266,100.000000,236,7557,5456
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.040000,0.070000,0.005000,0.005000,1674,1574,1138,536,536,0,436,100.000000,259,9146,6227
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.070000,0.070000,0.005000,0.005000,106,6,2,104,104,0,4,100.000000,186,4126,3210
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.070000,0.070000,0.005000,0.005000,108,8,2,106,106,0,6,100.000000,188,4125,3243
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.065000,0.070000,0.005000,0.005000,128,28,6,122,122,0,22,100.000000,172,4468,3449
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.060000,0.070000,0.005000,0.005000,145,45,10,135,135,0,35,100.000000,166,4796,3652
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.070000,0.070000,0.005000,0.005000,110,10,2,108,108,0,8,100.000000,206,4269,3238
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.065000,0.070000,0.005000,0.005000,120,20,6,114,114,0,14,100.000000,183,4298,3225
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.060000,0.070000,0.005000,0.005000,149,49,10,139,139,0,39,100.000000,160,4974,3677
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.055000,0.070000,0.005000,0.005000,242,142,57,185,185,0,85,100.000000,209,5732,4128
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.050000,0.070000,0.005000,0.005000,411,311,148,263,263,0,163,100.000000,237,6522,4690
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.045000,0.070000,0.005000,0.005000,801,701,422,379,379,0,279,100.000000,283,7770,5436
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.040000,0.070000,0.005000,0.005000,1898,1798,1289,609,609,0,509,100.000000,325,9927,7078
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.035000,0.070000,0.005000,0.005000,6977,6877,5707,1270,1270,0,1170,100.000000,458,15188,10328
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.030000,0.070000,0.005000,0.005000,17776,17676,16182,1594,1593,1,1494,99.937265,584,15403,10158
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.025000,0.070000,0.005000,0.005000,72617,72517,70025,2592,2590,2,2492,99.922840,491,18614,12432
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.020000,0.070000,0.005000,0.005000,300209,300109,296855,3354,3352,2,3254,99.940370,638,19356,13074
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.015000,0.070000,0.005000,0.005000,1000000,999942,997620,2380,2379,1,2322,99.957983,175,11151,8011
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.010000,0.070000,0.005000,0.005000,1000000,999997,999724,276,276,0,273,100.000000,37,1068,791
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.070000,0.070000,0.005000,0.005000,105,5,2,103,103,0,3,100.000000,33,644,484
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.065000,0.070000,0.005000,0.005000,111,11,5,106,106,0,6,100.000000,25,634,497
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.070000,0.070000,0.005000,0.005000,102,2,2,100,100,0,0,100.000000,13,243,193
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.065000,0.070000,0.005000,0.005000,106,6,6,100,100,0,0,100.000000,11,252,197
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.060000,0.070000,0.005000,0.005000,111,11,11,100,100,0,0,100.000000,8,227,193
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.055000,0.070000,0.005000,0.005000,128,28,23,105,105,0,5,100.000000,0,252,203
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.050000,0.070000,0.005000,0.005000,188,88,72,116,116,0,16,100.000000,6,270,212
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.045000,0.070000,0.005000,0.005000,252,152,133,119,119,0,19,100.000000,3,281,217
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.040000,0.070000,0.005000,0.005000,461,361,322,139,137,2,39,98.561151,7,292,232
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.035000,0.070000,0.005000,0.005000,815,715,666,149,147,2,49,98.657718,3,315,243
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.030000,0.070000,0.005000,0.005000,1731,1631,1572,159,159,0,59,100.000000,7,350,254
