result_file,nb_monte_carlo,max_iterations,nbframes_stop,alpha,alpha_max,alpha_min,alpha_step,frames_tested,frames_decoded_clean,frames_baseline_only_decoded,frames_ml_needed,frames_ml_escaped,frames_ml_no_escape,frames_ml_invoked_decoded_clean,ml_escape_effectiveness_pct,stagnation_events,ml_calls,ml_escapes
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.013000,0.070000,0.004000,0.001000,471245,470745,470696,52,25,27,49,48.076923,167,167,41
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.012000,0.070000,0.004000,0.001000,688030,687530,687487,48,25,23,43,52.083333,188,188,59
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.011000,0.070000,0.004000,0.001000,1008741,1008241,1008216,36,24,12,25,66.666667,218,218,87
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.010000,0.070000,0.004000,0.001000,1844218,1843718,1843672,59,43,16,46,72.881356,434,434,213
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.009000,0.070000,0.004000,0.001000,2720127,2719627,2719595,41,29,12,32,70.731707,213,213,171
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.008000,0.070000,0.004000,0.001000,5000000,4999549,4999527,30,21,9,22,70.000000,203,203,87
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.007000,0.070000,0.004000,0.001000,5000000,4999752,4999746,12,8,4,6,66.666667,156,156,56
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.006000,0.070000,0.004000,0.001000,5000000,4999861,4999859,5,4,1,2,80.000000,9,9,7
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.005000,0.070000,0.004000,0.001000,5000000,4999940,4999940,1,1,0,0,100.000000,20,20,20
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,5000000,100,500,0.004000,0.070000,0.004000,0.001000,5000000,4999981,4999981,0,0,0,0,0.000000,0,0,0
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,1,1,0,0.010000,0.010000,-0.990000,1.000000,1,0,0,0,0,0,0,0.000000,0,0,0
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,1,1,0,0.010000,0.010000,-0.990000,1.000000,1,0,0,0,0,0,0,0.000000,0,0,0
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,50000000,100,1000,0.040000,0.040000,0.005000,0.000500,4637,3637,3206,1431,1052,379,431,73.515024,45577,45577,7524
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,50000000,100,1000,0.060000,0.060000,0.005000,0.000500,1214,214,123,1091,898,193,91,82.309808,29917,29917,8124
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,50000000,100,1000,0.030000,0.030000,0.005000,0.005000,17878,16878,16301,1577,1173,404,577,74.381737,46825,46825,7520
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,50000000,100,1000,0.025000,0.030000,0.005000,0.005000,50301,49301,48527,1774,1419,355,774,79.988726,42714,42714,8357
results/IRISC_P_dv3_R050_L54_N1296/collect/simulation.res,50000000,100,1000,0.020000,0.030000,0.005000,0.005000,176298,175298,174343,1955,1652,303,955,84.501279,38380,38380,9159
