alpha,frames_tested,frames_feedback_success,gen,count,pct_among_feedback_success,cumulative_pct,is_overflow
0.025000,69080,1493,7,93,6.229069,68.452780,0
0.025000,69080,1493,8,60,4.018754,72.471534,0
0.025000,69080,1493,9,42,2.813128,75.284662,0
0.025000,69080,1493,10,42,2.813128,78.097790,0
0.025000,69080,1493,11,47,3.148024,81.245814,0
0.025000,69080,1493,12,43,2.880107,84.125921,0
0.025000,69080,1493,13,35,2.344273,86.470194,0
0.025000,69080,1493,14,29,1.942398,88.412592,0
0.025000,69080,1493,15,34,2.277294,90.689886,0
0.025000,69080,1493,16,20,1.339585,92.029471,0
0.025000,69080,1493,17,18,1.205626,93.235097,0
0.025000,69080,1493,18,12,0.803751,94.038848,0
0.025000,69080,1493,19,15,1.004689,95.043537,0
0.025000,69080,1493,20,12,0.803751,95.847287,0
0.025000,69080,1493,21,12,0.803751,96.651038,0
0.025000,69080,1493,22,10,0.669792,97.320831,0
0.025000,69080,1493,23,14,0.937709,98.258540,0
0.025000,69080,1493,24,8,0.535834,98.794374,0
0.025000,69080,1493,25,7,0.468855,99.263228,0
0.025000,69080,1493,26,5,0.334896,99.598125,0
0.025000,69080,1493,27,6,0.401875,100.000000,0
0.022500,124483,1200,1,210,17.500000,17.500000,0
0.022500,124483,1200,2,161,13.416667,30.916667,0
0.022500,124483,1200,3,142,11.833333,42.750000,0
0.022500,124483,1200,4,110,9.166667,51.916667,0
0.022500,124483,1200,5,99,8.250000,60.166667,0
0.022500,124483,1200,6,64,5.333333,65.500000,0
0.022500,124483,1200,7,53,4.416667,69.916667,0
0.022500,124483,1200,8,44,3.666667,73.583333,0
0.022500,124483,1200,9,49,4.083333,77.666667,0
0.022500,124483,1200,10,47,3.916667,81.583333,0
0.022500,124483,1200,11,38,3.166667,84.750000,0
0.022500,124483,1200,12,31,2.583333,87.333333,0
0.022500,124483,1200,13,24,2.000000,89.333333,0
0.022500,124483,1200,14,19,1.583333,90.916667,0
0.022500,124483,1200,15,12,1.000000,91.916667,0
0.022500,124483,1200,16,17,1.416667,93.333333,0
0.022500,124483,1200,17,9,0.750000,94.083333,0
0.022500,124483,1200,18,14,1.166667,95.250000,0
0.022500,124483,1200,19,12,1.000000,96.250000,0
0.022500,124483,1200,20,10,0.833333,97.083333,0
0.022500,124483,1200,21,4,0.333333,97.416667,0
0.022500,124483,1200,22,5,0.416667,97.833333,0
0.022500,124483,1200,23,6,0.500000,98.333333,0
0.022500,124483,1200,24,8,0.666667,99.000000,0
0.022500,124483,1200,25,6,0.500000,99.500000,0
0.022500,124483,1200,26,5,0.416667,99.916667,0
0.022500,124483,1200,27,1,0.083333,100.000000,0
0.020000,389776,1608,1,279,17.350746,17.350746,0
0.020000,389776,1608,2,198,12.313433,29.664179,0
0.020000,389776,1608,3,174,10.820896,40.485075,0
0.020000,389776,1608,4,140,8.706468,49.191542,0
0.020000,389776,1608,5,123,7.649254,56.840796,0
0.020000,389776,1608,6,110,6.840796,63.681592,0
0.020000,389776,1608,7,86,5.348259,69.029851,0
0.020000,389776,1608,8,86,5.348259,74.378109,0
0.020000,389776,1608,9,61,3.793532,78.171642,0
0.020000,389776,1608,10,45,2.798507,80.970149,0
0.020000,389776,1608,11,44,2.736318,83.706468,0
0.020000,389776,1608,12,35,2.176617,85.883085,0
0.020000,389776,1608,13,36,2.238806,88.121891,0
0.020000,389776,1608,14,31,1.927861,90.049751,0
0.020000,389776,1608,15,24,1.492537,91.542289,0
0.020000,389776,1608,16,21,1.305970,92.848259,0
0.020000,389776,1608,17,13,0.808458,93.656716,0
0.020000,389776,1608,18,19,1.181592,94.838308,0
0.020000,389776,1608,19,13,0.808458,95.646766,0
0.020000,389776,1608,20,14,0.870647,96.517413,0
0.020000,389776,1608,21,12,0.746269,97.263682,0
0.020000,389776,1608,22,8,0.497512,97.761194,0
0.020000,389776,1608,23,11,0.684080,98.445274,0
0.020000,389776,1608,24,7,0.435323,98.880597,0
0.020000,389776,1608,25,6,0.373134,99.253731,0
0.020000,389776,1608,26,7,0.435323,99.689055,0
0.020000,389776,1608,27,5,0.310945,100.000000,0
0.017500,999884,1727,1,303,17.544876,17.544876,0
0.017500,999884,1727,2,232,13.433700,30.978576,0
0.017500,999884,1727,3,176,10.191083,41.169658,0
0.017500,999884,1727,4,165,9.554140,50.723798,0
0.017500,999884,1727,5,122,7.064273,57.788072,0
0.017500,999884,1727,6,103,5.964100,63.752171,0
0.017500,999884,1727,7,101,5.848292,69.600463,0
0.017500,999884,1727,8,73,4.226983,73.827446,0
0.017500,999884,1727,9,58,3.358425,77.185871,0
0.017500,999884,1727,10,58,3.358425,80.544296,0
0.017500,999884,1727,11,59,3.416329,83.960625,0
0.017500,999884,1727,12,30,1.737116,85.697742,0
0.017500,999884,1727,13,38,2.200347,87.898089,0
0.017500,999884,1727,14,29,1.679213,89.577302,0
0.017500,999884,1727,15,27,1.563405,91.140706,0
0.017500,999884,1727,16,22,1.273885,92.414592,0
0.017500,999884,1727,17,26,1.505501,93.920093,0
0.017500,999884,1727,18,15,0.868558,94.788651,0
0.017500,999884,1727,19,19,1.100174,95.888825,0
0.017500,999884,1727,20,13,0.752750,96.641575,0
0.017500,999884,1727,21,14,0.810654,97.452229,0
0.017500,999884,1727,22,11,0.636943,98.089172,0
0.017500,999884,1727,23,6,0.347423,98.436595,0
0.017500,999884,1727,24,7,0.405327,98.841922,0
0.017500,999884,1727,25,8,0.463231,99.305153,0
0.017500,999884,1727,26,5,0.289519,99.594673,0
0.017500,999884,1727,27,7,0.405327,100.000000,0
0.015000,3054178,1927,1,319,16.554229,16.554229,0
0.015000,3054178,1927,2,245,12.714063,29.268293,0
0.015000,3054178,1927,3,232,12.039440,41.307732,0
0.015000,3054178,1927,4,174,9.029580,50.337312,0
0.015000,3054178,1927,5,140,7.265179,57.602491,0
0.015000,3054178,1927,6,101,5.241308,62.843799,0
0.015000,3054178,1927,7,109,5.656461,68.500259,0
0.015000,3054178,1927,8,95,4.929943,73.430202,0
0.015000,3054178,1927,9,96,4.981837,78.412039,0
0.015000,3054178,1927,10,52,2.698495,81.110535,0
0.015000,3054178,1927,11,54,2.802283,83.912818,0
0.015000,3054178,1927,12,56,2.906072,86.818889,0
0.015000,3054178,1927,13,46,2.387130,89.206020,0
0.015000,3054178,1927,14,30,1.556824,90.762844,0
0.015000,3054178,1927,15,32,1.660612,92.423456,0
0.015000,3054178,1927,16,19,0.985989,93.409445,0
0.015000,3054178,1927,17,18,0.934094,94.343539,0
0.015000,3054178,1927,18,20,1.037883,95.381422,0
0.015000,3054178,1927,19,19,0.985989,96.367410,0
0.015000,3054178,1927,20,15,0.778412,97.145823,0
0.015000,3054178,1927,21,12,0.622730,97.768552,0
0.015000,3054178,1927,22,10,0.518941,98.287494,0
0.015000,3054178,1927,23,6,0.311365,98.598858,0
0.015000,3054178,1927,24,5,0.259471,98.858329,0
0.015000,3054178,1927,25,12,0.622730,99.481059,0
0.015000,3054178,1927,26,4,0.207577,99.688635,0
0.015000,3054178,1927,27,6,0.311365,100.000000,0
0.012500,10000000,2132,1,346,16.228893,16.228893,0
0.012500,10000000,2132,2,307,14.399625,30.628518,0
0.012500,10000000,2132,3,219,10.272045,40.900563,0
0.012500,10000000,2132,4,158,7.410882,48.311445,0
0.012500,10000000,2132,5,161,7.551595,55.863039,0
0.012500,10000000,2132,6,150,7.035647,62.898687,0
0.012500,10000000,2132,7,122,5.722326,68.621013,0
0.012500,10000000,2132,8,94,4.409006,73.030019,0
0.012500,10000000,2132,9,78,3.658537,76.688555,0
0.012500,10000000,2132,10,65,3.048780,79.737336,0
0.012500,10000000,2132,11,75,3.517824,83.255159,0
0.012500,10000000,2132,12,46,2.157598,85.412758,0
0.012500,10000000,2132,13,56,2.626642,88.039400,0
0.012500,10000000,2132,14,32,1.500938,89.540338,0
0.012500,10000000,2132,15,29,1.360225,90.900563,0
0.012500,10000000,2132,16,39,1.829268,92.729831,0
0.012500,10000000,2132,17,31,1.454034,94.183865,0
0.012500,10000000,2132,18,22,1.031895,95.215760,0
0.012500,10000000,2132,19,24,1.125704,96.341463,0
0.012500,10000000,2132,20,17,0.797373,97.138837,0
0.012500,10000000,2132,21,16,0.750469,97.889306,0
0.012500,10000000,2132,22,15,0.703565,98.592871,0
0.012500,10000000,2132,23,6,0.281426,98.874296,0
0.012500,10000000,2132,24,10,0.469043,99.343340,0
0.012500,10000000,2132,25,8,0.375235,99.718574,0
0.012500,10000000,2132,26,3,0.140713,99.859287,0
0.012500,10000000,2132,27,3,0.140713,100.000000,0
0.010000,10000000,649,1,97,14.946071,14.946071,0
0.010000,10000000,649,2,73,11.248074,26.194145,0
0.010000,10000000,649,3,77,11.864407,38.058552,0
0.010000,10000000,649,4,62,9.553159,47.611710,0
0.010000,10000000,649,5,58,8.936826,56.548536,0
0.010000,10000000,649,6,47,7.241911,63.790447,0
0.010000,10000000,649,7,34,5.238829,69.029276,0
0.010000,10000000,649,8,31,4.776579,73.805855,0
0.010000,10000000,649,9,27,4.160247,77.966102,0
0.010000,10000000,649,10,33,5.084746,83.050847,0
0.010000,10000000,649,11,13,2.003082,85.053929,0
0.010000,10000000,649,12,19,2.927581,87.981510,0
0.010000,10000000,649,13,7,1.078582,89.060092,0
0.010000,10000000,649,14,7,1.078582,90.138675,0
0.010000,10000000,649,15,6,0.924499,91.063174,0
0.010000,10000000,649,16,14,2.157165,93.220339,0
0.010000,10000000,649,17,5,0.770416,93.990755,0
0.010000,10000000,649,18,6,0.924499,94.915254,0
0.010000,10000000,649,19,7,1.078582,95.993837,0
0.010000,10000000,649,20,4,0.616333,96.610169,0
0.010000,10000000,649,21,3,0.462250,97.072419,0
0.010000,10000000,649,22,3,0.462250,97.534669,0
0.010000,10000000,649,23,5,0.770416,98.305085,0
0.010000,10000000,649,24,2,0.308166,98.613251,0
0.010000,10000000,649,25,3,0.462250,99.075501,0
0.010000,10000000,649,26,4,0.616333,99.691834,0
0.010000,10000000,649,27,2,0.308166,100.000000,0
0.007500,10000000,145,1,31,21.379310,21.379310,0
0.007500,10000000,145,2,16,11.034483,32.413793,0
0.007500,10000000,145,3,17,11.724138,44.137931,0
0.007500,10000000,145,4,16,11.034483,55.172414,0
0.007500,10000000,145,5,8,5.517241,60.689655,0
0.007500,10000000,145,6,11,7.586207,68.275862,0
0.007500,10000000,145,7,10,6.896552,75.172414,0
0.007500,10000000,145,8,9,6.206897,81.379310,0
0.007500,10000000,145,9,5,3.448276,84.827586,0
0.007500,10000000,145,10,7,4.827586,89.655172,0
0.007500,10000000,145,11,2,1.379310,91.034483,0
0.007500,10000000,145,12,1,0.689655,91.724138,0
0.007500,10000000,145,13,2,1.379310,93.103448,0
0.007500,10000000,145,15,2,1.379310,94.482759,0
0.007500,10000000,145,16,3,2.068966,96.551724,0
0.007500,10000000,145,17,1,0.689655,97.241379,0
0.007500,10000000,145,18,1,0.689655,97.931034,0
0.007500,10000000,145,21,1,0.689655,98.620690,0
0.007500,10000000,145,23,2,1.379310,100.000000,0
0.005000,10000000,21,1,2,9.523810,9.523810,0
0.005000,10000000,21,2,1,4.761905,14.285714,0
0.005000,10000000,21,3,3,14.285714,28.571429,0
0.005000,10000000,21,4,5,23.809524,52.380952,0
0.005000,10000000,21,5,2,9.523810,61.904762,0
0.005000,10000000,21,6,1,4.761905,66.666667,0
0.005000,10000000,21,8,1,4.761905,71.428571,0
0.005000,10000000,21,9,3,14.285714,85.714286,0
0.005000,10000000,21,10,1,4.761905,90.476190,0
0.005000,10000000,21,11,1,4.761905,95.238095,0
0.005000,10000000,21,14,1,4.761905,100.000000,0
