alpha,frames_tested,frames_feedback_success,gen,count,pct_among_feedback_success,cumulative_pct,is_overflow
0.010000,2895651,1160,8,37,3.189655,85.086207,0
0.010000,2895651,1160,9,36,3.103448,88.189655,0
0.010000,2895651,1160,10,24,2.068966,90.258621,0
0.010000,2895651,1160,11,18,1.551724,91.810345,0
0.010000,2895651,1160,12,18,1.551724,93.362069,0
0.010000,2895651,1160,13,18,1.551724,94.913793,0
0.010000,2895651,1160,14,16,1.379310,96.293103,0
0.010000,2895651,1160,15,14,1.206897,97.500000,0
0.010000,2895651,1160,16,14,1.206897,98.706897,0
0.010000,2895651,1160,17,8,0.689655,99.396552,0
0.010000,2895651,1160,18,7,0.603448,100.000000,0
0.007500,10000000,866,1,170,19.630485,19.630485,0
0.007500,10000000,866,2,180,20.785219,40.415704,0
0.007500,10000000,866,3,133,15.357968,55.773672,0
0.007500,10000000,866,4,81,9.353349,65.127021,0
0.007500,10000000,866,5,61,7.043880,72.170901,0
0.007500,10000000,866,6,64,7.390300,79.561201,0
0.007500,10000000,866,7,30,3.464203,83.025404,0
0.007500,10000000,866,8,25,2.886836,85.912240,0
0.007500,10000000,866,9,34,3.926097,89.838337,0
0.007500,10000000,866,10,23,2.655889,92.494226,0
0.007500,10000000,866,11,12,1.385681,93.879908,0
0.007500,10000000,866,12,13,1.501155,95.381062,0
0.007500,10000000,866,13,8,0.923788,96.304850,0
0.007500,10000000,866,14,4,0.461894,96.766744,0
0.007500,10000000,866,15,16,1.847575,98.614319,0
0.007500,10000000,866,16,4,0.461894,99.076212,0
0.007500,10000000,866,17,1,0.115473,99.191686,0
0.007500,10000000,866,18,7,0.808314,100.000000,0
0.005000,10000000,107,1,23,21.495327,21.495327,0
0.005000,10000000,107,2,20,18.691589,40.186916,0
0.005000,10000000,107,3,18,16.822430,57.009346,0
0.005000,10000000,107,4,13,12.149533,69.158879,0
0.005000,10000000,107,5,8,7.476636,76.635514,0
0.005000,10000000,107,6,10,9.345794,85.981308,0
0.005000,10000000,107,7,1,0.934579,86.915888,0
0.005000,10000000,107,8,2,1.869159,88.785047,0
0.005000,10000000,107,9,1,0.934579,89.719626,0
0.005000,10000000,107,10,4,3.738318,93.457944,0
0.005000,10000000,107,11,1,0.934579,94.392523,0
0.005000,10000000,107,12,2,1.869159,96.261682,0
0.005000,10000000,107,13,2,1.869159,98.130841,0
0.005000,10000000,107,14,1,0.934579,99.065421,0
0.005000,10000000,107,15,1,0.934579,100.000000,0
